,idcase,alt_id,choice,depvar,income,agehed,rooms,region,installation_costs,operating_costs
3387,678,3,0,gr,6,60,4,scostl,1055.4,519.26
3388,678,4,0,gr,6,60,4,scostl,810.16,436.89
3389,678,5,0,gr,6,60,4,scostl,1184.7,221.39
3390,679,1,0,ec,6,30,3,scostl,699.28,140.61
3391,679,2,0,ec,6,30,3,scostl,833.54,130.33
3392,679,3,1,ec,6,30,3,scostl,697.8,424.96
3393,679,4,0,ec,6,30,3,scostl,796.53,380.75
3394,679,5,0,ec,6,30,3,scostl,877.5,208.88
3395,680,1,1,gc,7,25,3,valley,964.55,172.97
3396,680,2,0,gc,7,25,3,valley,1076.4,159.01
3397,680,3,0,gc,7,25,3,valley,908.76,508.06
3398,680,4,0,gc,7,25,3,valley,847.51,498.2
3399,680,5,0,gc,7,25,3,valley,1243.5,238.44
3400,681,1,1,gc,4,65,2,scostl,597.98,126.78
3401,681,2,0,gc,4,65,2,scostl,805.99,114.09
3402,681,3,0,gc,4,65,2,scostl,647.81,398.59
3403,681,4,0,gc,4,65,2,scostl,755.58,328.74
3404,681,5,0,gc,4,65,2,scostl,787.13,199.78
3405,682,1,1,gc,2,50,5,scostl,902.31,182.4
3406,682,2,0,gc,2,50,5,scostl,970.22,147.81
3407,682,3,0,gc,2,50,5,scostl,936.67,476.52
3408,682,4,0,gc,2,50,5,scostl,1081.3,483.74
3409,682,5,0,gc,2,50,5,scostl,1118.8,222.65
3410,683,1,0,er,4,25,5,scostl,703.55,141.15
3411,683,2,0,er,4,25,5,scostl,733.99,149.97
3412,683,3,0,er,4,25,5,scostl,728.42,467.25
3413,683,4,1,er,4,25,5,scostl,721.17,374.05
3414,683,5,0,er,4,25,5,scostl,865.1,192.44
3415,684,1,1,gc,4,60,4,scostl,992.59,208.11
3416,684,2,0,gc,4,60,4,scostl,1268.2,190.44
3417,684,3,0,gc,4,60,4,scostl,1071.6,558.45
3418,684,4,0,gc,4,60,4,scostl,1211.3,514.35
3419,684,5,0,gc,4,60,4,scostl,1337.3,261.85
3420,685,1,0,gr,3,60,5,mountn,708.31,175.8
3421,685,2,1,gr,3,60,5,mountn,1081.3,151.72
3422,685,3,0,gr,3,60,5,mountn,841.01,492.38
3423,685,4,0,gr,3,60,5,mountn,882.97,435.43
3424,685,5,0,gr,3,60,5,mountn,1154.7,215.96
3425,686,1,0,hp,7,50,7,scostl,874.42,198.63
3426,686,2,0,hp,7,50,7,scostl,956.61,145.68
3427,686,3,0,hp,7,50,7,scostl,872.52,567.42
3428,686,4,0,hp,7,50,7,scostl,1070.3,455.55
3429,686,5,1,hp,7,50,7,scostl,1173.1,233.05
3430,687,1,1,gc,7,30,3,scostl,613.79,164.8
3431,687,2,0,gc,7,30,3,scostl,988.96,121.27
3432,687,3,0,gc,7,30,3,scostl,811.59,452.76
3433,687,4,0,gc,7,30,3,scostl,918.63,385.36
3434,687,5,0,gc,7,30,3,scostl,897.44,209.28
3435,688,1,0,er,5,20,7,scostl,722.62,159.51
3436,688,2,0,er,5,20,7,scostl,823.51,153.24
3437,688,3,0,er,5,20,7,scostl,832.83,541.93
3438,688,4,1,er,5,20,7,scostl,980.37,409.15
3439,688,5,0,er,5,20,7,scostl,961.27,215.69
3440,689,1,1,gc,6,60,6,ncostl,769.08,163.88
3441,689,2,0,gc,6,60,6,ncostl,935.43,125.71
3442,689,3,0,gc,6,60,6,ncostl,805.93,456.94
3443,689,4,0,gc,6,60,6,ncostl,1055.3,497.21
3444,689,5,0,gc,6,60,6,ncostl,925.48,214.82
3445,690,1,0,gr,5,55,4,valley,723.49,170.58
3446,690,2,1,gr,5,55,4,valley,862.54,137.81
3447,690,3,0,gr,5,55,4,valley,804.09,481.27
3448,690,4,0,gr,5,55,4,valley,948.8,434.92
3449,690,5,0,gr,5,55,4,valley,988.55,211.73
3450,691,1,1,gc,6,40,4,mountn,729.01,159.26
3451,691,2,0,gc,6,40,4,mountn,901.56,146.82
3452,691,3,0,gc,6,40,4,mountn,757.29,533.54
3453,691,4,0,gc,6,40,4,mountn,1057.2,432.11
3454,691,5,0,gc,6,40,4,mountn,1179.1,223.69
3455,692,1,0,gr,3,50,4,valley,741.37,153.42
3456,692,2,1,gr,3,50,4,valley,957.68,174.08
3457,692,3,0,gr,3,50,4,valley,806.64,522.26
3458,692,4,0,gr,3,50,4,valley,1035.7,382.73
3459,692,5,0,gr,3,50,4,valley,989.46,202.38
3460,693,1,1,gc,7,30,2,ncostl,786.69,190.46
3461,693,2,0,gc,7,30,2,ncostl,980.37,174.04
3462,693,3,0,gc,7,30,2,ncostl,989.91,570.33
3463,693,4,0,gc,7,30,2,ncostl,934.7,480.18
3464,693,5,0,gc,7,30,2,ncostl,1117.4,263.63
3465,694,1,1,gc,5,50,4,scostl,797.65,170.57
3466,694,2,0,gc,5,50,4,scostl,883.95,150.91
3467,694,3,0,gc,5,50,4,scostl,735.66,438.26
3468,694,4,0,gc,5,50,4,scostl,935.97,452.58
3469,694,5,0,gc,5,50,4,scostl,797.98,186.55
3470,695,1,1,gc,7,50,6,scostl,913.19,181.13
3471,695,2,0,gc,7,50,6,scostl,1086.6,157.94
3472,695,3,0,gc,7,50,6,scostl,986.63,506.68
3473,695,4,0,gc,7,50,6,scostl,1037.5,468.43
3474,695,5,0,gc,7,50,6,scostl,1126.5,257.94
3475,696,1,0,er,5,40,5,scostl,828.0,194.11
3476,696,2,0,er,5,40,5,scostl,954.03,165.31
3477,696,3,0,er,5,40,5,scostl,942.38,502.01
3478,696,4,1,er,5,40,5,scostl,763.22,453.72
3479,696,5,0,er,5,40,5,scostl,1009.9,229.6
3480,697,1,1,gc,5,40,6,ncostl,753.77,187.31
3481,697,2,0,gc,5,40,6,ncostl,998.17,138.31
3482,697,3,0,gc,5,40,6,ncostl,864.34,456.14
3483,697,4,0,gc,5,40,6,ncostl,941.28,420.42
3484,697,5,0,gc,5,40,6,ncostl,1070.6,225.14
3485,698,1,0,er,4,60,5,mountn,824.96,147.9
3486,698,2,0,er,4,60,5,mountn,757.3,135.63
3487,698,3,0,er,4,60,5,mountn,651.13,471.63
3488,698,4,1,er,4,60,5,mountn,903.4,442.74
3489,698,5,0,er,4,60,5,mountn,991.34,165.32
3490,699,1,1,gc,5,65,4,valley,742.91,161.72
3491,699,2,0,gc,5,65,4,valley,1083.6,149.13
3492,699,3,0,gc,5,65,4,valley,903.5,494.86
3493,699,4,0,gc,5,65,4,valley,1010.3,419.83
3494,699,5,0,gc,5,65,4,valley,1091.2,234.18
3495,700,1,1,gc,4,20,2,scostl,802.47,187.45
3496,700,2,0,gc,4,20,2,scostl,875.83,147.47
3497,700,3,0,gc,4,20,2,scostl,859.43,509.41
3498,700,4,0,gc,4,20,2,scostl,1079.4,467.43
3499,700,5,0,gc,4,20,2,scostl,1125.8,218.59
3500,701,1,1,gc,7,55,3,valley,643.26,178.94
3501,701,2,0,gc,7,55,3,valley,710.16,151.65
3502,701,3,0,gc,7,55,3,valley,769.25,407.04
3503,701,4,0,gc,7,55,3,valley,989.82,405.88
3504,701,5,0,gc,7,55,3,valley,932.94,176.83
3505,702,1,1,gc,6,65,5,scostl,1041.9,174.84
3506,702,2,0,gc,6,65,5,scostl,1204.8,199.18
3507,702,3,0,gc,6,65,5,scostl,954.01,564.59
3508,702,4,0,gc,6,65,5,scostl,1182.3,522.89
3509,702,5,0,gc,6,65,5,scostl,1377.1,228.67
3510,703,1,1,gc,2,35,2,valley,618.67,147.06
3511,703,2,0,gc,2,35,2,valley,871.76,130.46
3512,703,3,0,gc,2,35,2,valley,813.74,429.65
3513,703,4,0,gc,2,35,2,valley,995.25,355.19
3514,703,5,0,gc,2,35,2,valley,927.47,168.67
3515,704,1,1,gc,5,40,2,ncostl,733.83,181.58
3516,704,2,0,gc,5,40,2,ncostl,909.52,163.71
3517,704,3,0,gc,5,40,2,ncostl,892.58,415.35
3518,704,4,0,gc,5,40,2,ncostl,936.07,515.09
3519,704,5,0,gc,5,40,2,ncostl,1053.8,252.65
3520,705,1,1,gc,5,55,2,valley,907.2,199.46
3521,705,2,0,gc,5,55,2,valley,951.39,167.06
3522,705,3,0,gc,5,55,2,valley,931.25,559.28
3523,705,4,0,gc,5,55,2,valley,1165.6,516.85
3524,705,5,0,gc,5,55,2,valley,1084.8,255.89
3525,706,1,1,gc,7,65,6,ncostl,782.29,171.62
3526,706,2,0,gc,7,65,6,ncostl,949.53,159.7
3527,706,3,0,gc,7,65,6,ncostl,894.27,442.37
3528,706,4,0,gc,7,65,6,ncostl,885.07,427.36
3529,706,5,0,gc,7,65,6,ncostl,1104.3,227.49
3530,707,1,1,gc,4,65,4,ncostl,971.94,192.59
3531,707,2,0,gc,4,65,4,ncostl,1007.1,163.23
3532,707,3,0,gc,4,65,4,ncostl,953.21,553.71
3533,707,4,0,gc,4,65,4,ncostl,1126.4,506.31
3534,707,5,0,gc,4,65,4,ncostl,1096.6,232.09
3535,708,1,0,hp,7,45,3,valley,994.94,182.99
3536,708,2,0,hp,7,45,3,valley,1134.2,188.78
3537,708,3,0,hp,7,45,3,valley,997.82,571.47
3538,708,4,0,hp,7,45,3,valley,1147.5,518.61
3539,708,5,1,hp,7,45,3,valley,1254.2,250.21
3540,709,1,1,gc,6,35,7,valley,854.65,175.7
3541,709,2,0,gc,6,35,7,valley,1028.0,170.13
3542,709,3,0,gc,6,35,7,valley,1014.3,481.12
3543,709,4,0,gc,6,35,7,valley,1125.5,480.82
3544,709,5,0,gc,6,35,7,valley,1228.7,226.22
3545,710,1,1,gc,5,40,5,ncostl,764.61,177.66
3546,710,2,0,gc,5,40,5,ncostl,779.63,151.56
3547,710,3,0,gc,5,40,5,ncostl,810.73,415.32
3548,710,4,0,gc,5,40,5,ncostl,955.16,424.2
3549,710,5,0,gc,5,40,5,ncostl,1175.0,188.03
3550,711,1,1,gc,7,65,3,scostl,863.04,189.02
3551,711,2,0,gc,7,65,3,scostl,1043.1,155.69
3552,711,3,0,gc,7,65,3,scostl,990.83,491.37
3553,711,4,0,gc,7,65,3,scostl,1178.9,505.48
3554,711,5,0,gc,7,65,3,scostl,1314.1,244.85
3555,712,1,1,gc,7,45,2,scostl,571.89,134.6
3556,712,2,0,gc,7,45,2,scostl,733.41,144.22
3557,712,3,0,gc,7,45,2,scostl,797.85,375.86
3558,712,4,0,gc,7,45,2,scostl,770.68,372.92
3559,712,5,0,gc,7,45,2,scostl,877.64,215.11
3560,713,1,1,gc,6,35,3,ncostl,715.32,165.67
3561,713,2,0,gc,6,35,3,ncostl,711.33,119.85
3562,713,3,0,gc,6,35,3,ncostl,856.09,390.37
3563,713,4,0,gc,6,35,3,ncostl,803.48,399.72
3564,713,5,0,gc,6,35,3,ncostl,858.88,211.01
3565,714,1,0,er,7,40,2,scostl,836.39,174.59
3566,714,2,0,er,7,40,2,scostl,917.48,185.39
3567,714,3,0,er,7,40,2,scostl,909.6,472.7
3568,714,4,1,er,7,40,2,scostl,957.06,420.36
3569,714,5,0,er,7,40,2,scostl,1121.3,242.65
3570,715,1,1,gc,6,35,2,scostl,907.17,185.81
3571,715,2,0,gc,6,35,2,scostl,911.74,174.02
3572,715,3,0,gc,6,35,2,scostl,865.73,430.49
3573,715,4,0,gc,6,35,2,scostl,1148.8,482.67
3574,715,5,0,gc,6,35,2,scostl,1255.0,205.02
3575,716,1,0,ec,2,50,6,valley,1039.0,199.83
3576,716,2,0,ec,2,50,6,valley,1084.2,149.39
3577,716,3,1,ec,2,50,6,valley,961.1,511.18
3578,716,4,0,ec,2,50,6,valley,1051.9,500.78
3579,716,5,0,ec,2,50,6,valley,1141.1,266.56
3580,717,1,1,gc,7,65,4,ncostl,666.31,136.34
3581,717,2,0,gc,7,65,4,ncostl,819.6,134.26
3582,717,3,0,gc,7,65,4,ncostl,693.62,406.13
3583,717,4,0,gc,7,65,4,ncostl,961.04,428.97
3584,717,5,0,gc,7,65,4,ncostl,931.17,191.15
3585,718,1,1,gc,5,60,5,ncostl,791.76,185.23
3586,718,2,0,gc,5,60,5,ncostl,911.11,169.74
3587,718,3,0,gc,5,60,5,ncostl,1025.5,455.78
3588,718,4,0,gc,5,60,5,ncostl,1137.6,499.5
3589,718,5,0,gc,5,60,5,ncostl,1116.2,256.81
3590,719,1,0,gr,3,55,2,ncostl,911.12,183.82
3591,719,2,1,gr,3,55,2,ncostl,1100.3,180.55
3592,719,3,0,gr,3,55,2,ncostl,1105.2,548.65
3593,719,4,0,gr,3,55,2,ncostl,1204.4,455.56
3594,719,5,0,gr,3,55,2,ncostl,1198.5,252.56
3595,720,1,0,ec,4,50,3,scostl,927.58,209.43
3596,720,2,0,ec,4,50,3,scostl,1056.7,154.05
3597,720,3,1,ec,4,50,3,scostl,879.19,575.97
3598,720,4,0,ec,4,50,3,scostl,1217.2,502.16
3599,720,5,0,ec,4,50,3,scostl,1279.0,264.5
3600,721,1,0,gr,7,65,4,valley,796.63,200.82
3601,721,2,1,gr,7,65,4,valley,1068.7,179.5
3602,721,3,0,gr,7,65,4,valley,908.63,578.14
3603,721,4,0,gr,7,65,4,valley,951.0,476.69
3604,721,5,0,gr,7,65,4,valley,1126.3,255.8
3605,722,1,1,gc,5,45,7,scostl,654.39,135.32
3606,722,2,0,gc,5,45,7,scostl,767.29,110.76
3607,722,3,0,gc,5,45,7,scostl,727.02,370.23
3608,722,4,0,gc,5,45,7,scostl,919.33,313.96
3609,722,5,0,gc,5,45,7,scostl,859.35,197.28
3610,723,1,1,gc,3,30,7,scostl,695.16,161.87
3611,723,2,0,gc,3,30,7,scostl,836.18,118.52
3612,723,3,0,gc,3,30,7,scostl,797.01,473.35
3613,723,4,0,gc,3,30,7,scostl,1033.8,341.09
3614,723,5,0,gc,3,30,7,scostl,989.72,203.17
3615,724,1,1,gc,2,25,6,ncostl,731.04,174.85
3616,724,2,0,gc,2,25,6,ncostl,835.16,144.33
3617,724,3,0,gc,2,25,6,ncostl,745.47,426.45
3618,724,4,0,gc,2,25,6,ncostl,888.24,421.85
3619,724,5,0,gc,2,25,6,ncostl,1020.2,227.45
3620,725,1,0,gr,2,50,7,scostl,642.31,152.53
3621,725,2,1,gr,2,50,7,scostl,831.22,138.43
3622,725,3,0,gr,2,50,7,scostl,809.28,397.97
3623,725,4,0,gr,2,50,7,scostl,983.48,343.45
3624,725,5,0,gr,2,50,7,scostl,532.32,187.84
3625,726,1,0,gr,6,30,3,valley,1017.0,215.5
3626,726,2,1,gr,6,30,3,valley,1143.4,205.71
3627,726,3,0,gr,6,30,3,valley,1159.3,598.1
3628,726,4,0,gr,6,30,3,valley,1360.1,536.89
3629,726,5,0,gr,6,30,3,valley,1312.1,303.63
3630,727,1,1,gc,3,65,2,mountn,703.64,167.71
3631,727,2,0,gc,3,65,2,mountn,728.62,150.25
3632,727,3,0,gc,3,65,2,mountn,756.24,408.16
3633,727,4,0,gc,3,65,2,mountn,693.3,349.93
3634,727,5,0,gc,3,65,2,mountn,1041.1,200.16
3635,728,1,0,gr,6,25,3,scostl,924.57,201.8
3636,728,2,1,gr,6,25,3,scostl,1000.9,162.97
3637,728,3,0,gr,6,25,3,scostl,954.62,553.42
3638,728,4,0,gr,6,25,3,scostl,984.76,409.48
3639,728,5,0,gr,6,25,3,scostl,1166.1,232.46
3640,729,1,1,gc,5,25,6,ncostl,803.4,198.2
3641,729,2,0,gc,5,25,6,ncostl,898.97,166.45
3642,729,3,0,gc,5,25,6,ncostl,819.22,441.6
3643,729,4,0,gc,5,25,6,ncostl,1011.0,499.26
3644,729,5,0,gc,5,25,6,ncostl,1069.2,240.53
3645,730,1,1,gc,3,55,3,ncostl,659.4,152.6
3646,730,2,0,gc,3,55,3,ncostl,985.27,141.56
3647,730,3,0,gc,3,55,3,ncostl,712.96,416.75
3648,730,4,0,gc,3,55,3,ncostl,1061.7,428.23
3649,730,5,0,gc,3,55,3,ncostl,1113.8,226.34
3650,731,1,1,gc,2,60,6,scostl,981.38,214.81
3651,731,2,0,gc,2,60,6,scostl,954.73,190.84
3652,731,3,0,gc,2,60,6,scostl,948.08,526.84
3653,731,4,0,gc,2,60,6,scostl,1178.0,562.91
3654,731,5,0,gc,2,60,6,scostl,1430.2,288.67
3655,732,1,1,gc,7,35,2,mountn,852.54,177.59
3656,732,2,0,gc,7,35,2,mountn,883.88,158.2
3657,732,3,0,gc,7,35,2,mountn,861.77,513.62
3658,732,4,0,gc,7,35,2,mountn,941.51,473.26
3659,732,5,0,gc,7,35,2,mountn,1173.3,226.05
3660,733,1,1,gc,7,45,4,ncostl,765.75,148.34
3661,733,2,0,gc,7,45,4,ncostl,867.64,135.3
3662,733,3,0,gc,7,45,4,ncostl,758.1,487.46
3663,733,4,0,gc,7,45,4,ncostl,940.57,402.88
3664,733,5,0,gc,7,45,4,ncostl,915.45,241.5
3665,734,1,0,er,5,20,5,scostl,721.69,167.89
3666,734,2,0,er,5,20,5,scostl,1115.1,160.32
3667,734,3,0,er,5,20,5,scostl,883.04,450.27
3668,734,4,1,er,5,20,5,scostl,857.93,466.69
3669,734,5,0,er,5,20,5,scostl,916.53,230.16
3670,735,1,0,hp,2,30,7,mountn,738.5,159.97
3671,735,2,0,hp,2,30,7,mountn,1020.6,166.46
3672,735,3,0,hp,2,30,7,mountn,870.75,515.21
3673,735,4,0,hp,2,30,7,mountn,1007.3,484.83
3674,735,5,1,hp,2,30,7,mountn,1012.2,253.63
3675,736,1,0,gr,3,60,3,ncostl,846.48,190.04
3676,736,2,1,gr,3,60,3,ncostl,1127.2,164.06
3677,736,3,0,gr,3,60,3,ncostl,860.79,538.42
3678,736,4,0,gr,3,60,3,ncostl,1023.3,457.65
3679,736,5,0,gr,3,60,3,ncostl,1190.8,239.17
3680,737,1,1,gc,3,45,7,ncostl,850.5,196.08
3681,737,2,0,gc,3,45,7,ncostl,870.88,157.05
3682,737,3,0,gc,3,45,7,ncostl,808.62,467.04
3683,737,4,0,gc,3,45,7,ncostl,1139.4,510.48
3684,737,5,0,gc,3,45,7,ncostl,1101.6,215.36
3685,738,1,1,gc,4,65,7,ncostl,722.37,171.3
3686,738,2,0,gc,4,65,7,ncostl,896.46,136.78
3687,738,3,0,gc,4,65,7,ncostl,754.96,407.08
3688,738,4,0,gc,4,65,7,ncostl,942.35,419.32
3689,738,5,0,gc,4,65,7,ncostl,944.47,194.23
3690,739,1,0,hp,5,40,5,scostl,1023.3,221.8
3691,739,2,0,hp,5,40,5,scostl,1009.5,190.81
3692,739,3,0,hp,5,40,5,scostl,1012.9,583.31
3693,739,4,0,hp,5,40,5,scostl,1118.8,470.65
3694,739,5,1,hp,5,40,5,scostl,1381.4,216.23
3695,740,1,0,ec,7,45,7,valley,765.05,161.63
3696,740,2,0,ec,7,45,7,valley,885.92,147.8
3697,740,3,1,ec,7,45,7,valley,883.34,398.65
3698,740,4,0,ec,7,45,7,valley,1154.8,428.15
3699,740,5,0,ec,7,45,7,valley,1166.5,217.71
3700,741,1,0,gr,2,20,6,ncostl,809.78,186.24
3701,741,2,1,gr,2,20,6,ncostl,935.83,162.86
3702,741,3,0,gr,2,20,6,ncostl,884.08,478.36
3703,741,4,0,gr,2,20,6,ncostl,959.6,484.51
3704,741,5,0,gr,2,20,6,ncostl,1001.5,250.86
3705,742,1,1,gc,6,60,6,ncostl,899.85,207.96
3706,742,2,0,gc,6,60,6,ncostl,957.74,166.53
3707,742,3,0,gc,6,60,6,ncostl,1124.9,515.79
3708,742,4,0,gc,6,60,6,ncostl,1011.1,489.4
3709,742,5,0,gc,6,60,6,ncostl,1372.5,282.39
3710,743,1,0,er,4,65,2,ncostl,877.52,188.23
3711,743,2,0,er,4,65,2,ncostl,1008.3,159.82
3712,743,3,0,er,4,65,2,ncostl,909.68,484.21
3713,743,4,1,er,4,65,2,ncostl,1026.8,463.4
3714,743,5,0,er,4,65,2,ncostl,1166.3,248.73
3715,744,1,0,er,2,65,3,valley,723.03,156.56
3716,744,2,0,er,2,65,3,valley,1020.2,153.94
3717,744,3,0,er,2,65,3,valley,709.61,462.83
3718,744,4,1,er,2,65,3,valley,1051.6,380.57
3719,744,5,0,er,2,65,3,valley,918.79,208.17
3720,745,1,1,gc,6,25,2,mountn,970.14,241.5
3721,745,2,0,gc,6,25,2,mountn,1100.6,183.71
3722,745,3,0,gc,6,25,2,mountn,1189.1,679.9
3723,745,4,0,gc,6,25,2,mountn,1496.3,593.42
3724,745,5,0,gc,6,25,2,mountn,1534.6,279.37
3725,746,1,1,gc,7,45,6,scostl,647.88,162.48
3726,746,2,0,gc,7,45,6,scostl,905.06,138.43
3727,746,3,0,gc,7,45,6,scostl,828.14,381.25
3728,746,4,0,gc,7,45,6,scostl,766.75,415.36
3729,746,5,0,gc,7,45,6,scostl,979.1,192.09
3730,747,1,1,gc,6,30,5,ncostl,738.82,165.59
3731,747,2,0,gc,6,30,5,ncostl,829.23,143.75
3732,747,3,0,gc,6,30,5,ncostl,838.0,471.89
3733,747,4,0,gc,6,30,5,ncostl,946.19,335.3
3734,747,5,0,gc,6,30,5,ncostl,1088.3,180.79
3735,748,1,1,gc,6,20,7,valley,834.45,215.72
3736,748,2,0,gc,6,20,7,valley,945.29,167.75
3737,748,3,0,gc,6,20,7,valley,885.4,523.65
3738,748,4,0,gc,6,20,7,valley,1078.5,473.72
3739,748,5,0,gc,6,20,7,valley,1119.6,243.39
3740,749,1,0,ec,3,55,7,ncostl,779.42,214.04
3741,749,2,0,ec,3,55,7,ncostl,971.71,135.88
3742,749,3,1,ec,3,55,7,ncostl,840.43,465.6
3743,749,4,0,ec,3,55,7,ncostl,1148.6,465.29
3744,749,5,0,ec,3,55,7,ncostl,1055.0,220.21
3745,750,1,1,gc,6,25,2,valley,817.14,201.88
3746,750,2,0,gc,6,25,2,valley,906.93,149.85
3747,750,3,0,gc,6,25,2,valley,743.24,428.83
3748,750,4,0,gc,6,25,2,valley,814.41,468.32
3749,750,5,0,gc,6,25,2,valley,1000.2,237.08
3750,751,1,1,gc,3,55,3,scostl,774.65,165.77
3751,751,2,0,gc,3,55,3,scostl,897.12,152.65
3752,751,3,0,gc,3,55,3,scostl,830.14,439.12
3753,751,4,0,gc,3,55,3,scostl,1043.7,452.19
3754,751,5,0,gc,3,55,3,scostl,1127.0,223.51
3755,752,1,0,ec,5,55,5,scostl,563.66,133.47
3756,752,2,0,ec,5,55,5,scostl,632.1,115.16
3757,752,3,1,ec,5,55,5,scostl,596.88,386.58
3758,752,4,0,ec,5,55,5,scostl,838.83,293.31
3759,752,5,0,ec,5,55,5,scostl,810.85,168.94
3760,753,1,1,gc,2,40,2,ncostl,750.16,175.99
3761,753,2,0,gc,2,40,2,ncostl,726.23,128.14
3762,753,3,0,gc,2,40,2,ncostl,738.92,370.55
3763,753,4,0,gc,2,40,2,ncostl,833.76,452.26
3764,753,5,0,gc,2,40,2,ncostl,1031.0,166.76
3765,754,1,0,gr,3,50,2,ncostl,563.94,150.56
3766,754,2,1,gr,3,50,2,ncostl,825.67,140.7
3767,754,3,0,gr,3,50,2,ncostl,758.61,413.99
3768,754,4,0,gr,3,50,2,ncostl,823.93,369.81
3769,754,5,0,gr,3,50,2,ncostl,942.81,192.58
3770,755,1,1,gc,5,20,4,mountn,600.16,140.33
3771,755,2,0,gc,5,20,4,mountn,872.89,137.63
3772,755,3,0,gc,5,20,4,mountn,705.72,423.45
3773,755,4,0,gc,5,20,4,mountn,712.82,401.41
3774,755,5,0,gc,5,20,4,mountn,800.38,183.47
3775,756,1,1,gc,4,30,3,mountn,953.29,198.14
3776,756,2,0,gc,4,30,3,mountn,1205.1,167.6
3777,756,3,0,gc,4,30,3,mountn,1067.8,538.21
3778,756,4,0,gc,4,30,3,mountn,1171.7,503.69
3779,756,5,0,gc,4,30,3,mountn,1238.5,260.88
3780,757,1,1,gc,7,60,3,ncostl,741.79,194.09
3781,757,2,0,gc,7,60,3,ncostl,977.64,174.41
3782,757,3,0,gc,7,60,3,ncostl,789.4,376.77
3783,757,4,0,gc,7,60,3,ncostl,928.16,428.84
3784,757,5,0,gc,7,60,3,ncostl,1056.3,235.44
3785,758,1,1,gc,7,45,4,ncostl,908.26,213.75
3786,758,2,0,gc,7,45,4,ncostl,1205.0,199.23
3787,758,3,0,gc,7,45,4,ncostl,968.98,668.13
3788,758,4,0,gc,7,45,4,ncostl,1367.6,504.02
3789,758,5,0,gc,7,45,4,ncostl,1328.3,271.79
3790,759,1,0,gr,5,25,3,scostl,807.54,165.48
3791,759,2,1,gr,5,25,3,scostl,1102.4,153.56
3792,759,3,0,gr,5,25,3,scostl,902.57,490.53
3793,759,4,0,gr,5,25,3,scostl,1021.7,425.43
3794,759,5,0,gr,5,25,3,scostl,986.77,196.19
3795,760,1,0,gr,4,30,7,ncostl,663.54,133.08
3796,760,2,1,gr,4,30,7,ncostl,744.82,117.91
3797,760,3,0,gr,4,30,7,ncostl,713.51,440.87
3798,760,4,0,gr,4,30,7,ncostl,981.98,367.44
3799,760,5,0,gr,4,30,7,ncostl,934.65,207.86
3800,761,1,1,gc,3,30,3,valley,788.48,146.92
3801,761,2,0,gc,3,30,3,valley,961.79,153.93
3802,761,3,0,gc,3,30,3,valley,769.75,461.15
3803,761,4,0,gc,3,30,3,valley,987.65,480.86
3804,761,5,0,gc,3,30,3,valley,959.09,221.63
3805,762,1,1,gc,5,60,2,scostl,938.31,182.64
3806,762,2,0,gc,5,60,2,scostl,914.76,191.49
3807,762,3,0,gc,5,60,2,scostl,809.28,532.15
3808,762,4,0,gc,5,60,2,scostl,899.95,543.52
3809,762,5,0,gc,5,60,2,scostl,1248.1,224.58
3810,763,1,1,gc,5,50,7,scostl,869.95,205.93
3811,763,2,0,gc,5,50,7,scostl,1099.3,189.54
3812,763,3,0,gc,5,50,7,scostl,1064.8,578.49
3813,763,4,0,gc,5,50,7,scostl,1047.5,466.94
3814,763,5,0,gc,5,50,7,scostl,1288.1,281.24
3815,764,1,0,gr,6,50,2,scostl,905.46,199.04
3816,764,2,1,gr,6,50,2,scostl,1087.3,225.95
3817,764,3,0,gr,6,50,2,scostl,1088.9,607.6
3818,764,4,0,gr,6,50,2,scostl,1210.0,530.36
3819,764,5,0,gr,6,50,2,scostl,1352.7,286.59
3820,765,1,1,gc,3,20,4,scostl,898.55,201.1
3821,765,2,0,gc,3,20,4,scostl,1100.6,181.55
3822,765,3,0,gc,3,20,4,scostl,953.25,575.85
3823,765,4,0,gc,3,20,4,scostl,1168.1,487.85
3824,765,5,0,gc,3,20,4,scostl,1270.5,264.17
3825,766,1,1,gc,3,65,3,scostl,910.25,201.03
3826,766,2,0,gc,3,65,3,scostl,1021.9,178.04
3827,766,3,0,gc,3,65,3,scostl,975.47,539.38
3828,766,4,0,gc,3,65,3,scostl,1210.7,561.11
3829,766,5,0,gc,3,65,3,scostl,1124.2,257.61
3830,767,1,1,gc,5,50,5,scostl,766.35,179.25
3831,767,2,0,gc,5,50,5,scostl,792.26,136.1
3832,767,3,0,gc,5,50,5,scostl,739.3,492.5
3833,767,4,0,gc,5,50,5,scostl,989.9,397.71
3834,767,5,0,gc,5,50,5,scostl,848.17,221.2
3835,768,1,0,er,6,40,2,scostl,642.85,171.02
3836,768,2,0,er,6,40,2,scostl,833.52,145.83
3837,768,3,0,er,6,40,2,scostl,683.59,487.95
3838,768,4,1,er,6,40,2,scostl,935.29,405.26
3839,768,5,0,er,6,40,2,scostl,1132.2,205.31
3840,769,1,0,hp,5,60,6,ncostl,695.41,129.24
3841,769,2,0,hp,5,60,6,ncostl,898.61,135.99
3842,769,3,0,hp,5,60,6,ncostl,762.3,405.37
3843,769,4,0,hp,5,60,6,ncostl,824.84,312.14
3844,769,5,1,hp,5,60,6,ncostl,736.83,148.85
3845,770,1,0,ec,7,45,4,scostl,958.72,191.02
