"x","y","elevation","forest","water"
1190942,141276,1866,42,1
1190942,142276,1832,23,0
1190942,143276,1482,52,1
1190942,144276,1261,35,4
1190942,145276,1190,57,4
1190942,146276,1038,59,1
1190942,147276,993,42,2
1190942,148276,936,62,1
1190942,149276,824,63,2
1190942,150276,998,74,1
1190942,151276,1152,13,0
1190942,152276,1492,39,0
1190942,153276,1904,12,0
1190942,154276,2085,0,0
1190942,155276,1921,4,1
1190942,156276,1642,29,3
1190942,157276,1700,3,0
1190942,158276,2095,0,0
1190942,159276,2357,0,0
1190942,193276,417,0,13
1190942,194276,411,0,10
1190942,195276,408,0,0
1190942,196276,407,0,2
1190942,197276,406,1,3
1190942,198276,406,0,0
1190942,199276,404,0,1
1190942,200276,404,0,1
1190942,201276,486,11,0
1190942,202276,481,46,0
1190942,203276,402,0,2
1191942,74276,2780,0,0
1191942,75276,2086,0,0
1191942,76276,1741,41,8
1191942,77276,1907,32,2
1191942,78276,1665,41,0
1191942,79276,1143,77,1
1191942,80276,1098,55,2
1191942,81276,1697,75,0
1191942,82276,2382,2,1
1191942,83276,2506,0,0
1191942,84276,2414,0,0
1191942,85276,2209,0,2
1191942,86276,2698,0,2
1191942,87276,2827,0,1
1191942,88276,2535,0,1
1191942,89276,2576,0,2
1191942,90276,2670,0,1
1191942,91276,2584,0,3
1191942,92276,2677,0,1
1191942,93276,2732,0,0
1191942,94276,2623,0,1
1191942,95276,2508,0,2
1191942,96276,2549,0,1
1191942,97276,2313,0,0
1191942,98276,2088,19,0
1191942,99276,1787,70,0
1191942,100276,2005,28,0
1191942,101276,2078,17,0
1191942,102276,1865,41,0
1191942,103276,1719,64,2
1191942,104276,1767,76,0
1191942,105276,1460,93,0
1191942,106276,1233,33,2
1191942,107276,1313,42,0
1191942,108276,1535,83,1
1191942,109276,1726,93,0
1191942,110276,2029,45,0
1191942,111276,2115,19,0
1191942,112276,2100,21,0
1191942,113276,1637,75,0
1191942,114276,1275,87,0
1191942,115276,925,39,3
1191942,116276,1262,80,0
1191942,117276,1571,72,1
1191942,118276,1935,86,0
1191942,119276,2299,3,0
1191942,120276,2464,0,0
1191942,121276,2575,0,0
1191942,122276,2659,0,0
1191942,123276,2814,0,0
1191942,124276,2586,0,1
1191942,125276,2397,0,0
1191942,126276,2494,0,0
1191942,127276,2289,0,2
1191942,128276,2004,11,1
1191942,129276,1866,24,3
1191942,130276,1696,32,1
1191942,131276,1489,80,3
1191942,132276,1255,65,1
1191942,133276,958,76,5
1191942,134276,1142,64,0
1191942,135276,1504,54,0
1191942,136276,1832,26,0
1191942,137276,2131,0,0
1191942,138276,2259,0,0
1191942,139276,1904,6,2
1191942,140276,1716,14,1
1191942,141276,1625,18,1
1191942,142276,1418,42,6
1191942,143276,1350,37,3
1191942,144276,1303,29,0
1191942,145276,1223,49,1
1191942,146276,1250,38,0
1191942,147276,1174,42,0
1191942,148276,945,67,0
1191942,149276,736,41,2
1191942,150276,778,56,1
1191942,151276,1054,11,0
1191942,152276,1319,16,0
1191942,153276,1571,25,0
1191942,154276,1785,15,0
1191942,155276,1795,26,0
1191942,156276,1506,57,4
1191942,157276,1734,14,0
1191942,158276,2207,0,0
1191942,193276,416,1,0
1191942,194276,410,4,5
1191942,195276,408,1,10
1191942,196276,406,0,11
1191942,197276,406,0,4
1191942,198276,405,0,2
1191942,199276,404,0,11
1191942,200276,404,0,8
1191942,201276,411,4,9
1191942,202276,401,8,2
1191942,203276,402,2,1
1192942,73276,3134,0,0
1192942,74276,2785,0,0
1192942,75276,2321,0,0
1192942,76276,2189,1,0
1192942,77276,2360,1,0
1192942,78276,1914,16,0
1192942,79276,1250,71,4
1192942,80276,1079,45,5
1192942,81276,1411,77,0
1192942,82276,2106,4,0
1192942,83276,2369,0,0
1192942,84276,2246,0,4
1192942,85276,2101,0,0
1192942,86276,2604,0,0
1192942,87276,2650,0,0
1192942,88276,2631,0,1
1192942,89276,2589,0,2
1192942,90276,2418,0,2
1192942,91276,2417,0,4
1192942,92276,2447,0,1
1192942,93276,2434,0,3
1192942,94276,2328,0,1
1192942,95276,2300,0,1
1192942,96276,2218,0,0
1192942,97276,2023,34,0
1192942,98276,1792,70,0
1192942,99276,1585,55,1
1192942,100276,1549,49,1
1192942,101276,1545,65,2
1192942,102276,1464,53,6
1192942,103276,1450,17,7
1192942,104276,1463,63,2
1192942,105276,1299,53,1
1192942,106276,1459,61,0
1192942,107276,1844,65,0
1192942,108276,2003,22,0
1192942,109276,2041,61,0
1192942,110276,2284,10,0
1192942,111276,2450,0,0
1192942,112276,2047,22,0
1192942,113276,1778,81,0
1192942,114276,1253,79,0
1192942,115276,957,51,3
1192942,116276,1100,75,2
1192942,117276,1390,70,0
1192942,118276,1752,91,0
1192942,119276,1950,40,2
1192942,120276,2152,4,4
1192942,121276,2371,0,3
1192942,122276,2464,0,5
1192942,123276,2583,0,1
1192942,124276,2561,0,0
1192942,125276,2282,0,0
1192942,126276,2293,0,0
1192942,127276,2250,0,0
1192942,128276,2340,0,0
1192942,129276,2298,0,0
1192942,130276,2115,0,0
1192942,131276,1742,50,0
1192942,132276,1240,75,2
1192942,133276,1052,69,6
1192942,134276,1205,42,4
1192942,135276,1550,57,0
1192942,136276,1774,13,1
1192942,137276,2217,0,0
1192942,138276,2345,0,1
1192942,139276,2243,0,0
1192942,140276,1835,4,1
1192942,141276,1578,32,3
1192942,142276,1582,46,4
1192942,143276,1710,48,0
1192942,144276,1677,37,1
1192942,145276,1495,56,1
1192942,146276,1615,38,0
1192942,147276,1494,30,2
1192942,148276,1184,26,0
1192942,149276,682,43,1
1192942,150276,619,17,3
1192942,151276,850,22,1
1192942,152276,1077,19,0
1192942,153276,1299,57,0
1192942,154276,1385,62,1
1192942,155276,1437,70,0
1192942,156276,1336,59,2
1192942,157276,1751,6,0
1192942,158276,2225,0,0
1192942,159276,2328,0,0
1192942,193276,413,0,4
1192942,194276,410,0,2
1192942,195276,408,0,0
1192942,196276,406,0,4
1192942,197276,408,5,11
1192942,198276,405,0,6
1192942,202276,402,1,5
1192942,203276,402,0,4
1193942,73276,3153,0,0
1193942,74276,2986,0,0
1193942,75276,2903,0,0
1193942,76276,2679,0,0
1193942,77276,2766,0,0
1193942,78276,2274,7,0
1193942,79276,1637,67,1
1193942,80276,1097,66,2
1193942,81276,1238,65,1
1193942,82276,1733,55,0
1193942,83276,2127,0,0
1193942,84276,2378,0,0
1193942,85276,1958,7,3
1193942,86276,2304,0,1
1193942,87276,2439,0,1
1193942,88276,2385,0,3
1193942,89276,2528,0,0
1193942,90276,2396,0,3
1193942,91276,2172,0,1
1193942,92276,2108,0,2
1193942,93276,2277,0,1
1193942,94276,2059,5,0
1193942,95276,1897,14,0
1193942,96276,1855,42,20
1193942,97276,1678,12,76
1193942,98276,1697,46,18
1193942,99276,1636,28,1
1193942,100276,1809,48,0
1193942,101276,1871,75,1
1193942,102276,1852,70,0
1193942,103276,1713,75,1
1193942,104276,1688,100,0
1193942,105276,1604,89,0
1193942,106276,1641,57,0
1193942,107276,1988,5,1
1193942,108276,2315,0,0
1193942,109276,2422,0,0
1193942,110276,2707,0,0
1193942,111276,2415,0,0
1193942,112276,2178,2,0
1193942,113276,1859,65,0
1193942,114276,1429,88,0
1193942,115276,963,65,2
1193942,116276,1128,16,0
1193942,117276,1337,56,0
1193942,118276,1610,49,3
1193942,119276,1841,73,1
1193942,120276,2210,9,0
1193942,121276,2472,0,0
1193942,122276,2344,0,2
1193942,123276,2434,0,2
1193942,124276,2598,0,0
1193942,125276,2182,0,6
1193942,126276,2030,0,6
1193942,127276,2045,0,0
1193942,128276,2174,0,0
1193942,129276,2394,0,1
1193942,130276,2189,0,0
1193942,131276,1885,46,0
1193942,132276,1408,75,1
1193942,133276,1088,56,4
1193942,134276,1295,13,0
1193942,135276,1640,14,0
1193942,136276,1904,6,0
1193942,137276,2235,0,0
1193942,138276,2164,0,1
1193942,139276,2206,0,1
1193942,140276,2180,2,0
1193942,141276,1981,15,0
1193942,142276,1944,14,2
1193942,143276,1872,3,0
1193942,144276,1702,34,0
1193942,145276,1722,26,0
1193942,146276,1750,12,0
1193942,147276,1616,48,0
1193942,148276,1213,50,0
1193942,149276,731,76,0
1193942,150276,628,4,1
1193942,151276,847,48,1
1193942,152276,913,81,5
1193942,153276,1028,75,2
1193942,154276,1132,72,0
1193942,155276,1190,75,0
1193942,156276,1464,76,1
1193942,157276,1647,24,1
1193942,158276,1953,0,0
1193942,159276,2235,0,0
1193942,194276,410,1,5
1193942,195276,409,4,8
1193942,196276,410,2,8
1194942,73276,2988,0,0
1194942,74276,2605,0,0
1194942,75276,2490,0,0
1194942,76276,2500,0,0
1194942,77276,2519,0,0
1194942,78276,2313,0,23
1194942,79276,2131,10,6
1194942,80276,1433,91,2
1194942,81276,1188,56,8
1194942,82276,1533,78,1
1194942,83276,2072,1,0
1194942,84276,2282,0,0
1194942,85276,1909,6,3
1194942,86276,2198,0,1
1194942,87276,2399,0,0
1194942,88276,2309,0,2
1194942,89276,2213,0,3
1194942,90276,2321,0,2
1194942,91276,2225,0,0
1194942,92276,2054,3,0
1194942,93276,1906,8,2
1194942,94276,1826,35,4
1194942,95276,1758,72,4
1194942,96276,1766,37,25
1194942,97276,1913,53,4
1194942,98276,1958,53,0
1194942,99276,1952,24,1
1194942,100276,1956,5,1
1194942,101276,2066,0,0
1194942,102276,2284,0,0
1194942,103276,2114,17,4
1194942,104276,1991,27,0
1194942,105276,1882,34,1
1194942,106276,1711,40,2
1194942,107276,1956,9,0
1194942,108276,2349,0,0
1194942,109276,2631,0,1
1194942,110276,2727,0,0
1194942,111276,2367,0,0
1194942,112276,2045,3,2
1194942,113276,1700,70,4
1194942,114276,1460,79,0
1194942,115276,1019,72,2
1194942,116276,1025,14,3
1194942,117276,1291,67,0
1194942,118276,1713,97,0
1194942,119276,1778,74,0
1194942,120276,2001,46,0
1194942,121276,2377,1,0
1194942,122276,2529,0,0
1194942,123276,2166,4,2
1194942,124276,2240,5,0
1194942,125276,2384,2,0
1194942,126276,2140,0,0
1194942,127276,1883,0,2
1194942,128276,1997,2,0
1194942,129276,2176,0,0
1194942,130276,2183,0,0
1194942,131276,1929,45,0
1194942,132276,1513,90,1
1194942,133276,1122,52,2
1194942,134276,1360,44,0
1194942,135276,1601,34,4
1194942,136276,1880,0,1
1194942,137276,2173,0,0
1194942,138276,2026,0,3
1194942,139276,1963,5,1
1194942,140276,2068,4,0
1194942,141276,1878,19,2
1194942,142276,1656,43,1
1194942,143276,1583,54,0
1194942,144276,1420,29,1
1194942,145276,1640,31,0
1194942,146276,1652,34,0
1194942,147276,1600,28,0
1194942,148276,1373,47,0
1194942,149276,769,69,2
1194942,150276,715,14,0
1194942,151276,986,6,0
1194942,152276,1265,67,0
1194942,153276,1275,56,3
1194942,154276,1527,55,0
1194942,155276,1338,78,2
1194942,156276,1565,65,1
1194942,157276,1694,31,4
1194942,158276,1920,2,1
1194942,159276,2461,0,0
1195942,73276,3048,0,0
1195942,74276,2666,0,0
1195942,75276,2530,0,0
1195942,76276,2357,0,4
1195942,77276,2223,0,40
1195942,78276,2200,0,45
1195942,79276,2063,14,8
1195942,80276,1593,37,3
1195942,81276,1367,75,6
1195942,82276,1378,53,6
1195942,83276,1561,54,3
1195942,84276,1696,39,1
1195942,85276,1737,38,5
1195942,86276,2139,0,2
1195942,87276,2550,0,2
1195942,88276,2468,0,4
1195942,89276,2236,0,1
1195942,90276,2119,0,3
1195942,91276,1993,0,0
1195942,92276,1922,2,1
1195942,93276,1847,13,2
1195942,94276,2069,6,0
1195942,95276,2153,5,0
1195942,96276,2168,1,0
1195942,97276,2170,0,0
1195942,98276,2177,0,1
1195942,99276,2094,0,0
1195942,100276,2175,0,0
1195942,101276,2265,0,0
1195942,102276,2406,0,1
1195942,103276,2419,0,0
1195942,104276,2209,1,1
1195942,105276,2074,6,0
1195942,106276,1923,46,0
1195942,107276,2321,0,3
1195942,108276,2553,0,1
1195942,109276,2596,0,2
1195942,110276,2499,0,3
1195942,111276,2441,0,0
1195942,112276,2188,9,0
1195942,113276,2059,68,0
1195942,114276,1769,95,0
1195942,115276,1310,86,0
1195942,116276,976,30,3
1195942,117276,1153,48,1
1195942,118276,1457,82,1
1195942,119276,1575,82,3
1195942,120276,1834,87,0
1195942,121276,2285,4,0
1195942,122276,2627,0,0
1195942,123276,2417,0,2
1195942,124276,2146,3,3
1195942,125276,1940,20,3
1195942,126276,2167,9,0
1195942,127276,1813,35,1
1195942,128276,1870,34,0
1195942,129276,1931,31,0
1195942,130276,2084,1,1
1195942,131276,2031,23,0
1195942,132276,1566,98,1
1195942,133276,1179,55,10
1195942,134276,1384,17,2
1195942,135276,1696,75,1
1195942,136276,1996,10,3
1195942,137276,2186,0,0
1195942,138276,2101,0,0
1195942,139276,1697,16,1
1195942,140276,1691,36,0
1195942,141276,1681,46,1
1195942,142276,1453,78,0
1195942,143276,1248,83,4
1195942,144276,1139,69,1
1195942,145276,1326,23,0
1195942,146276,1418,24,0
1195942,147276,1586,29,0
1195942,148276,1242,83,0
1195942,149276,647,42,5
1195942,150276,762,23,2
1195942,151276,1082,27,1
1195942,152276,1478,31,1
1195942,153276,1533,48,2
1195942,154276,1801,35,0
1195942,155276,1556,63,2
1195942,156276,1571,67,2
1195942,157276,1810,9,0
1195942,158276,2089,2,0
1195942,159276,2697,0,0
1196942,74276,2898,0,0
1196942,75276,2997,0,0
1196942,76276,2846,0,0
1196942,77276,2605,0,0
1196942,78276,2563,0,3
1196942,79276,2655,0,0
1196942,80276,2276,4,0
1196942,81276,1935,32,3
1196942,82276,1615,53,1
1196942,83276,1544,72,0
1196942,84276,1487,55,2
1196942,85276,1546,41,3
1196942,86276,1980,14,3
1196942,87276,2594,0,0
1196942,88276,2686,0,3
1196942,89276,2431,0,0
1196942,90276,2265,0,4
1196942,91276,2300,0,0
1196942,92276,2033,0,0
1196942,93276,1997,0,2
1196942,94276,2408,0,1
1196942,95276,2473,0,0
1196942,96276,2373,0,0
1196942,97276,2296,0,1
1196942,98276,2380,0,2
1196942,99276,2430,0,2
1196942,100276,2555,0,0
1196942,101276,2529,0,0
1196942,102276,2572,0,0
1196942,103276,2665,0,0
1196942,104276,2394,0,2
1196942,105276,2404,0,0
1196942,106276,2057,0,3
1196942,107276,2338,0,1
1196942,108276,2720,0,1
1196942,109276,2642,0,0
1196942,110276,2607,0,0
1196942,111276,2338,0,0
1196942,112276,2126,17,1
1196942,113276,1870,60,1
1196942,114276,1704,94,2
1196942,115276,1397,87,0
1196942,116276,1042,46,2
1196942,117276,1112,31,5
1196942,118276,1385,63,0
1196942,119276,1671,93,0
1196942,120276,1889,75,0
1196942,121276,2199,7,1
1196942,122276,2496,0,1
1196942,123276,2619,0,1
1196942,124276,2483,0,0
1196942,125276,2213,9,0
1196942,126276,1776,65,6
1196942,127276,1669,78,9
1196942,128276,1712,35,7
1196942,129276,1804,45,3
1196942,130276,1914,40,1
1196942,131276,1941,13,0
1196942,132276,1594,87,0
1196942,133276,1245,57,9
1196942,134276,1468,24,0
1196942,135276,1734,53,2
1196942,136276,2008,5,2
1196942,137276,2192,0,0
1196942,138276,2225,0,0
1196942,139276,1948,7,0
1196942,140276,1529,63,2
1196942,141276,1345,70,3
1196942,142276,1234,64,4
1196942,143276,1123,69,1
1196942,144276,1058,77,1
1196942,145276,927,67,7
1196942,146276,1146,63,0
1196942,147276,1253,56,0
1196942,148276,870,70,1
1196942,149276,676,17,4
1196942,150276,865,16,0
1196942,151276,1225,26,1
1196942,152276,1576,8,2
1196942,153276,1889,1,1
1196942,154276,2015,2,0
1196942,155276,1842,9,0
1196942,156276,1691,39,2
1196942,157276,1913,7,0
1196942,158276,2381,0,0
1196942,159276,2782,0,0
1197942,74276,3151,0,0
1197942,75276,3193,0,0
1197942,76276,3104,0,0
1197942,77276,2792,0,0
1197942,78276,2852,0,0
1197942,79276,3023,0,0
1197942,80276,2824,0,0
1197942,81276,2417,0,0
1197942,82276,2332,7,1
1197942,83276,2086,11,0
1197942,84276,2006,52,0
1197942,85276,1679,80,4
1197942,86276,1796,27,1
1197942,87276,2298,0,1
1197942,88276,2567,0,2
1197942,89276,2701,0,0
1197942,90276,2481,0,1
1197942,91276,2519,0,1
1197942,92276,2083,0,2
1197942,93276,1990,0,3
1197942,94276,2392,0,0
1197942,95276,2689,0,1
1197942,96276,2631,0,1
1197942,97276,2544,0,1
1197942,98276,2617,0,0
1197942,99276,2603,0,0
1197942,100276,2739,0,0
1197942,101276,2873,0,0
1197942,102276,3072,0,0
1197942,103276,2748,0,0
1197942,104276,2467,0,1
1197942,105276,2225,0,2
1197942,106276,2348,0,0
1197942,107276,2373,0,3
1197942,108276,2661,0,1
1197942,109276,2435,0,0
1197942,110276,2314,0,0
1197942,111276,2112,9,1
1197942,112276,2039,35,0
1197942,113276,2043,66,0
1197942,114276,1674,81,0
1197942,115276,1132,74,1
1197942,116276,1103,52,1
1197942,117276,1199,77,1
1197942,118276,1224,80,3
1197942,119276,1605,66,0
1197942,120276,1849,58,0
1197942,121276,2052,8,0
1197942,122276,2354,4,0
1197942,123276,2491,0,5
1197942,124276,2373,0,0
1197942,125276,2253,1,2
1197942,126276,2129,11,1
1197942,127276,1905,37,2
1197942,128276,1680,66,10
1197942,129276,1614,51,1
1197942,130276,1608,65,1
1197942,131276,1643,80,0
1197942,132276,1411,85,0
1197942,133276,1328,30,5
1197942,134276,1671,53,0
1197942,135276,1851,36,3
1197942,136276,2023,0,1
1197942,137276,2204,0,0
1197942,138276,2106,0,3
1197942,139276,1909,1,4
1197942,140276,1677,27,0
1197942,141276,1639,52,0
1197942,142276,1474,52,0
1197942,143276,1341,51,0
1197942,144276,1075,60,0
1197942,145276,814,8,0
1197942,146276,739,27,6
1197942,147276,744,54,3
1197942,148276,733,52,3
1197942,149276,914,52,2
1197942,150276,840,38,5
1197942,151276,1125,50,0
1197942,152276,1466,29,0
1197942,153276,1744,9,0
1197942,154276,1997,0,1
1197942,155276,2144,4,1
1197942,156276,1796,11,3
1197942,157276,2062,6,0
1197942,158276,2620,0,0
1198942,74276,3051,0,0
1198942,75276,2759,0,0
1198942,76276,2865,0,0
1198942,77276,2757,0,0
1198942,78276,2751,0,0
1198942,79276,2650,0,0
1198942,80276,2689,0,0
1198942,81276,2734,0,0
1198942,82276,2641,0,0
1198942,83276,2383,7,0
1198942,84276,2082,43,0
1198942,85276,1791,40,5
1198942,86276,1818,52,1
1198942,87276,1950,5,0
1198942,88276,2350,0,3
1198942,89276,2493,0,3
1198942,90276,2715,0,1
1198942,91276,2602,0,0
1198942,92276,2287,0,0
1198942,93276,2086,0,3
1198942,94276,2404,0,0
1198942,95276,2650,0,3
1198942,96276,2676,0,1
1198942,97276,2797,0,0
1198942,98276,2978,0,0
1198942,99276,3079,0,0
1198942,100276,3092,0,0
1198942,101276,3177,0,0
1198942,102276,3075,0,0
1198942,103276,2488,0,0
1198942,104276,2277,0,4
1198942,105276,2401,0,0
1198942,106276,2798,0,0
1198942,107276,2814,0,0
1198942,108276,2844,0,6
1198942,109276,2823,0,0
1198942,110276,2558,0,0
1198942,111276,2350,0,0
1198942,112276,2345,2,0
1198942,113276,1864,47,0
1198942,114276,1236,82,0
1198942,115276,1363,80,0
1198942,116276,1716,70,0
1198942,117276,1472,63,0
1198942,118276,1182,77,2
1198942,119276,1378,58,1
1198942,120276,1706,69,0
1198942,121276,1712,78,4
1198942,122276,1929,52,4
1198942,123276,2273,10,1
1198942,124276,2493,0,0
1198942,125276,2397,0,0
1198942,126276,2440,0,0
1198942,127276,2250,8,0
1198942,128276,2004,34,0
1198942,129276,1836,83,0
1198942,130276,1680,84,5
1198942,131276,1483,59,6
1198942,132276,1383,70,1
1198942,133276,1488,41,1
1198942,134276,1814,34,1
1198942,135276,2050,1,0
1198942,136276,2199,0,1
1198942,137276,2181,0,1
1198942,138276,2222,0,0
1198942,139276,2240,0,0
1198942,140276,2131,0,1
1198942,141276,1903,14,0
1198942,142276,1579,42,0
1198942,143276,1150,48,0
1198942,144276,834,29,0
1198942,145276,757,17,4
1198942,146276,901,26,1
1198942,147276,899,65,1
1198942,148276,1164,83,0
1198942,149276,1253,43,0
1198942,150276,869,68,8
1198942,151276,965,68,5
1198942,152276,1155,82,2
1198942,153276,1345,24,0
1198942,154276,1643,29,1
1198942,155276,2015,0,1
1198942,156276,1932,13,2
1198942,157276,2148,1,0
1199942,74276,2954,0,0
1199942,75276,2767,0,0
1199942,76276,2633,0,0
1199942,77276,2556,0,0
1199942,78276,2471,0,0
1199942,79276,2402,0,0
1199942,80276,2304,0,2
1199942,81276,2161,0,3
1199942,82276,2232,23,1
1199942,83276,1955,43,3
1199942,84276,1912,49,10
1199942,85276,1973,11,1
1199942,86276,1851,57,0
1199942,87276,1812,5,36
1199942,88276,2046,1,2
1199942,89276,2290,0,0
1199942,90276,2654,0,0
1199942,91276,2555,0,1
1199942,92276,2411,0,5
1199942,93276,2193,0,1
1199942,94276,2296,0,2
1199942,95276,2474,0,1
1199942,96276,2629,0,1
1199942,97276,2749,0,0
1199942,98276,2948,0,1
1199942,99276,2870,0,2
1199942,100276,2928,0,0
1199942,101276,2883,0,3
1199942,102276,2988,0,0
1199942,103276,2572,0,1
1199942,104276,2725,0,0
1199942,105276,2798,0,0
1199942,106276,2795,0,0
1199942,107276,2722,0,0
1199942,108276,2811,0,0
1199942,109276,2644,0,0
1199942,110276,2439,0,0
1199942,111276,2012,52,0
1199942,112276,1807,69,0
1199942,113276,1410,85,2
1199942,114276,1207,66,4
1199942,115276,1735,61,0
1199942,116276,2153,35,0
1199942,117276,1936,34,2
1199942,118276,1472,53,5
1199942,119276,1302,50,4
1199942,120276,1436,45,2
1199942,121276,1667,91,1
1199942,122276,2005,52,0
1199942,123276,2293,7,1
1199942,124276,2385,0,1
1199942,125276,2492,0,1
1199942,126276,2585,0,0
1199942,127276,2399,0,0
1199942,128276,2398,0,0
1199942,129276,2063,5,1
1199942,130276,1937,37,0
1199942,131276,1808,75,0
1199942,132276,1645,89,0
1199942,133276,1579,70,2
1199942,134276,2055,7,0
1199942,135276,2183,0,0
1199942,136276,2301,0,0
1199942,137276,2100,0,2
1199942,138276,1981,0,1
1199942,139276,1986,0,0
1199942,140276,1925,10,2
1199942,141276,1719,41,0
1199942,142276,1421,22,0
1199942,143276,1052,55,0
1199942,144276,781,32,1
1199942,145276,1110,67,0
1199942,146276,1260,40,0
1199942,147276,1111,65,1
1199942,148276,1432,20,1
1199942,149276,1451,28,1
1199942,150276,1064,76,1
1199942,151276,1004,46,7
1199942,152276,1445,43,0
1199942,153276,1482,20,3
1199942,154276,1624,21,4
1199942,155276,1941,1,1
1199942,156276,2050,1,1
1199942,157276,2096,0,1
1200942,74276,3187,0,0
1200942,75276,3136,0,0
1200942,76276,2867,0,0
1200942,77276,2836,0,0
1200942,78276,2749,0,0
1200942,79276,2868,0,1
1200942,80276,2822,0,0
1200942,81276,2379,0,0
1200942,82276,2114,6,1
1200942,83276,2354,0,1
1200942,84276,2491,0,0
1200942,85276,2464,0,0
1200942,86276,2023,22,0
1200942,87276,1797,20,73
1200942,88276,1874,21,22
1200942,89276,2076,12,0
1200942,90276,2566,0,0
1200942,91276,2906,0,0
1200942,92276,2579,0,3
1200942,93276,2460,0,0
1200942,94276,2296,0,3
1200942,95276,2605,0,0
1200942,96276,2754,0,1
1200942,97276,2881,0,0
1200942,98276,3057,0,0
1200942,99276,2831,0,1
1200942,100276,2586,0,4
1200942,101276,2938,0,0
1200942,102276,2952,0,2
1200942,103276,2917,0,0
1200942,104276,2771,0,3
1200942,105276,2734,0,0
1200942,106276,2470,0,1
1200942,107276,2500,0,2
1200942,108276,2536,0,0
1200942,109276,2507,0,0
1200942,110276,2142,31,2
1200942,111276,1661,62,2
1200942,112276,1453,73,0
1200942,113276,1289,69,2
1200942,114276,1551,61,1
1200942,115276,1778,49,1
1200942,116276,2315,6,0
1200942,117276,2204,4,1
1200942,118276,1829,76,1
1200942,119276,1387,71,5
1200942,120276,1515,86,1
1200942,121276,1712,89,0
1200942,122276,2018,31,0
1200942,123276,2213,3,2
1200942,124276,2284,4,1
1200942,125276,2240,11,0
1200942,126276,2537,0,0
1200942,127276,2439,0,3
1200942,128276,2610,0,0
1200942,129276,2193,0,1
1200942,130276,2145,0,0
1200942,131276,1972,1,0
1200942,132276,1724,70,1
1200942,133276,1696,46,0
1200942,134276,1777,11,4
1200942,135276,1934,0,2
1200942,136276,2170,0,0
1200942,137276,2192,0,0
1200942,138276,2089,0,0
1200942,139276,1835,9,3
1200942,140276,1607,33,4
1200942,141276,1373,30,1
1200942,142276,1207,37,0
1200942,143276,920,31,2
1200942,144276,829,38,4
1200942,145276,1387,28,0
1200942,146276,1538,36,0
1200942,147276,1286,65,2
1200942,148276,1506,25,0
1200942,149276,1623,26,1
1200942,150276,1293,68,0
1200942,151276,995,70,2
1200942,152276,1173,49,3
1200942,153276,1507,43,1
1200942,154276,1817,5,2
1200942,155276,2087,0,0
1200942,156276,2118,0,0
1200942,157276,2196,0,0
1201942,76276,3092,0,0
1201942,77276,2947,0,0
1201942,78276,2904,0,0
1201942,79276,2986,0,0
1201942,80276,2602,0,0
1201942,81276,2615,0,1
1201942,82276,2749,0,0
1201942,83276,2792,0,1
1201942,84276,2896,0,0
1201942,85276,2600,0,0
1201942,86276,2245,5,0
1201942,87276,1829,26,29
1201942,88276,1797,1,86
1201942,89276,1822,15,46
1201942,90276,2316,2,0
1201942,91276,2909,0,0
1201942,92276,2848,0,7
1201942,93276,2585,0,0
1201942,94276,2282,0,1
1201942,95276,2562,0,2
1201942,96276,2667,0,3
1201942,97276,2794,0,1
1201942,98276,2855,0,1
1201942,99276,2656,0,0
1201942,100276,2435,0,4
1201942,101276,2625,0,2
1201942,102276,2775,0,0
1201942,103276,2905,0,0
1201942,104276,2566,0,1
1201942,105276,2535,0,0
1201942,106276,2268,1,0
1201942,107276,2315,0,0
1201942,108276,2183,14,0
1201942,109276,2241,20,0
1201942,110276,1721,55,0
1201942,111276,1403,28,3
1201942,112276,1456,25,2
1201942,113276,1693,71,0
1201942,114276,2017,72,0
1201942,115276,1929,55,0
1201942,116276,2318,2,0
1201942,117276,2391,0,0
1201942,118276,2027,28,0
1201942,119276,1600,75,2
1201942,120276,1467,72,3
1201942,121276,1835,73,2
1201942,122276,1987,49,0
1201942,123276,2255,15,0
1201942,124276,2010,34,0
1201942,125276,2154,31,0
1201942,126276,2219,1,3
1201942,127276,2377,0,1
1201942,128276,2483,0,1
1201942,129276,2487,0,1
1201942,130276,2394,0,0
1201942,131276,2109,1,0
1201942,132276,1787,43,3
1201942,133276,2032,0,0
1201942,134276,2171,8,0
1201942,135276,1914,0,2
1201942,136276,2035,0,0
1201942,137276,2295,0,0
1201942,138276,2148,0,1
1201942,139276,1910,0,0
1201942,140276,1732,29,1
1201942,141276,1478,72,0
1201942,142276,1181,63,2
1201942,143276,880,39,6
1201942,144276,974,36,1
1201942,145276,1410,20,0
1201942,146276,1598,11,0
1201942,147276,1660,48,1
1201942,148276,1664,32,0
1201942,149276,1749,29,1
1201942,150276,1419,71,0
1201942,151276,1130,71,2
1201942,152276,1275,57,0
1201942,153276,1226,64,3
1201942,154276,1537,58,1
1201942,155276,1753,2,1
1201942,156276,2008,0,1
1201942,157276,2318,0,0
1202942,80276,2979,0,0
1202942,81276,2928,0,0
1202942,82276,2742,0,3
1202942,83276,2651,0,1
1202942,84276,2511,5,1
1202942,85276,2322,8,1
1202942,86276,2076,7,1
1202942,87276,1998,13,0
1202942,88276,1824,33,42
1202942,89276,1805,12,79
1202942,90276,2028,17,5
1202942,91276,2627,0,3
1202942,92276,2731,0,6
1202942,93276,2510,0,1
